anio,periodo,delegacion_issste,tipo,citas,sexo,fecha
2024,octubre a diciembre,Zacatecas,via telefonica beneficiarios,3552,mujeres,2024-12-31
2024,octubre a diciembre,Zona Norte,via telefonica beneficiarios,9319,mujeres,2024-12-31
2024,octubre a diciembre,Zona Oriente,via telefonica beneficiarios,13553,mujeres,2024-12-31
2024,octubre a diciembre,Zona Poniente,via telefonica beneficiarios,8753,mujeres,2024-12-31
2024,octubre a diciembre,Zona Sur,via telefonica beneficiarios,13292,mujeres,2024-12-31
2025,enero a marzo,Aguascalientes,via telefonica beneficiarios,4056,mujeres,2025-03-31
2025,enero a marzo,Baja California,via telefonica beneficiarios,3421,mujeres,2025-03-31
2025,enero a marzo,Baja California Sur,via telefonica beneficiarios,3453,mujeres,2025-03-31
2025,enero a marzo,Campeche,via telefonica beneficiarios,1881,mujeres,2025-03-31
2025,enero a marzo,Chiapas,via telefonica beneficiarios,6686,mujeres,2025-03-31
2025,enero a marzo,Chihuahua,via telefonica beneficiarios,6163,mujeres,2025-03-31
2025,enero a marzo,Coahuila,via telefonica beneficiarios,6071,mujeres,2025-03-31
2025,enero a marzo,Colima,via telefonica beneficiarios,1577,mujeres,2025-03-31
2025,enero a marzo,Durango,via telefonica beneficiarios,7401,mujeres,2025-03-31
2025,enero a marzo,Estado De Mexico,via telefonica beneficiarios,17440,mujeres,2025-03-31
2025,enero a marzo,Guanajuato,via telefonica beneficiarios,7762,mujeres,2025-03-31
2025,enero a marzo,Guerrero,via telefonica beneficiarios,4850,mujeres,2025-03-31
2025,enero a marzo,Hidalgo,via telefonica beneficiarios,4988,mujeres,2025-03-31
2025,enero a marzo,Jalisco,via telefonica beneficiarios,5563,mujeres,2025-03-31
2025,enero a marzo,Michoacan,via telefonica beneficiarios,9319,mujeres,2025-03-31
2025,enero a marzo,Morelos,via telefonica beneficiarios,5173,mujeres,2025-03-31
2025,enero a marzo,Nayarit,via telefonica beneficiarios,2664,mujeres,2025-03-31
2025,enero a marzo,Nuevo León,via telefonica beneficiarios,4345,mujeres,2025-03-31
2025,enero a marzo,Oaxaca,via telefonica beneficiarios,6292,mujeres,2025-03-31
2025,enero a marzo,Puebla,via telefonica beneficiarios,4205,mujeres,2025-03-31
2025,enero a marzo,Queretaro,via telefonica beneficiarios,2044,mujeres,2025-03-31
2025,enero a marzo,Quintana Roo,via telefonica beneficiarios,1502,mujeres,2025-03-31
2025,enero a marzo,San Luis Potosí,via telefonica beneficiarios,5841,mujeres,2025-03-31
2025,enero a marzo,Sinaloa,via telefonica beneficiarios,10305,mujeres,2025-03-31
2025,enero a marzo,Sonora,via telefonica beneficiarios,5981,mujeres,2025-03-31
2025,enero a marzo,Tabasco,via telefonica beneficiarios,2802,mujeres,2025-03-31
2025,enero a marzo,Tamaulipas,via telefonica beneficiarios,4575,mujeres,2025-03-31
2025,enero a marzo,Tlaxcala,via telefonica beneficiarios,2836,mujeres,2025-03-31
2025,enero a marzo,Veracruz,via telefonica beneficiarios,7870,mujeres,2025-03-31
2025,enero a marzo,Yucatán,via telefonica beneficiarios,3767,mujeres,2025-03-31
2025,enero a marzo,Zacatecas,via telefonica beneficiarios,2740,mujeres,2025-03-31
2025,enero a marzo,Zona Norte,via telefonica beneficiarios,7659,mujeres,2025-03-31
2025,enero a marzo,Zona Oriente,via telefonica beneficiarios,12212,mujeres,2025-03-31
2025,enero a marzo,Zona Poniente,via telefonica beneficiarios,7581,mujeres,2025-03-31
2025,enero a marzo,Zona Sur,via telefonica beneficiarios,11188,mujeres,2025-03-31
2016,enero a marzo,Aguascalientes,via clinicas beneficiarios,696,hombres,2016-03-31
2016,enero a marzo,Baja California Norte,via clinicas beneficiarios,227,hombres,2016-03-31
2016,enero a marzo,Baja California Sur,via clinicas beneficiarios,134,hombres,2016-03-31
2016,enero a marzo,Campeche,via clinicas beneficiarios,197,hombres,2016-03-31
2016,enero a marzo,Chiapas,via clinicas beneficiarios,1431,hombres,2016-03-31
2016,enero a marzo,Chihuahua,via clinicas beneficiarios,339,hombres,2016-03-31
2016,enero a marzo,Coahuila,via clinicas beneficiarios,1065,hombres,2016-03-31
2016,enero a marzo,Colima,via clinicas beneficiarios,227,hombres,2016-03-31
2016,enero a marzo,Durango,via clinicas beneficiarios,378,hombres,2016-03-31
2016,enero a marzo,Estado De Mexico,via clinicas beneficiarios,455,hombres,2016-03-31
2016,enero a marzo,Guanajuato,via clinicas beneficiarios,194,hombres,2016-03-31
2016,enero a marzo,Guerrero,via clinicas beneficiarios,433,hombres,2016-03-31
2016,enero a marzo,Hidalgo,via clinicas beneficiarios,615,hombres,2016-03-31
2016,enero a marzo,Jalisco,via clinicas beneficiarios,205,hombres,2016-03-31
2016,enero a marzo,Michoacan,via clinicas beneficiarios,1128,hombres,2016-03-31
2016,enero a marzo,Morelos,via clinicas beneficiarios,1006,hombres,2016-03-31
2016,enero a marzo,Nayarit,via clinicas beneficiarios,757,hombres,2016-03-31
2016,enero a marzo,Nuevo Leon,via clinicas beneficiarios,1180,hombres,2016-03-31
2016,enero a marzo,Oaxaca,via clinicas beneficiarios,926,hombres,2016-03-31
2016,enero a marzo,Puebla,via clinicas beneficiarios,195,hombres,2016-03-31
2016,enero a marzo,Queretaro,via clinicas beneficiarios,65,hombres,2016-03-31
2016,enero a marzo,Quintana Roo,via clinicas beneficiarios,241,hombres,2016-03-31
2016,enero a marzo,San Luis Potosi,via clinicas beneficiarios,1142,hombres,2016-03-31
2016,enero a marzo,Sinaloa,via clinicas beneficiarios,397,hombres,2016-03-31
2016,enero a marzo,Sonora,via clinicas beneficiarios,1033,hombres,2016-03-31
2016,enero a marzo,Tabasco,via clinicas beneficiarios,61,hombres,2016-03-31
2016,enero a marzo,Tamaulipas,via clinicas beneficiarios,678,hombres,2016-03-31
2016,enero a marzo,Tlaxcala,via clinicas beneficiarios,88,hombres,2016-03-31
2016,enero a marzo,Veracruz,via clinicas beneficiarios,707,hombres,2016-03-31
2016,enero a marzo,Yucatan,via clinicas beneficiarios,131,hombres,2016-03-31
2016,enero a marzo,Zacatecas,via clinicas beneficiarios,28,hombres,2016-03-31
2016,enero a marzo,Zona Norte,via clinicas beneficiarios,471,hombres,2016-03-31
2016,enero a marzo,Zona Oriente,via clinicas beneficiarios,80,hombres,2016-03-31
2016,enero a marzo,Zona Poniente,via clinicas beneficiarios,520,hombres,2016-03-31
2016,enero a marzo,Zona Sur,via clinicas beneficiarios,251,hombres,2016-03-31
2016,abril a junio,Aguascalientes,via clinicas beneficiarios,91,hombres,2016-06-30
2016,abril a junio,Baja California Norte,via clinicas beneficiarios,127,hombres,2016-06-30
2016,abril a junio,Baja California Sur,via clinicas beneficiarios,122,hombres,2016-06-30
2016,abril a junio,Campeche,via clinicas beneficiarios,25,hombres,2016-06-30
2016,abril a junio,Chiapas,via clinicas beneficiarios,1091,hombres,2016-06-30
2016,abril a junio,Chihuahua,via clinicas beneficiarios,255,hombres,2016-06-30
2016,abril a junio,Coahuila,via clinicas beneficiarios,970,hombres,2016-06-30
2016,abril a junio,Colima,via clinicas beneficiarios,172,hombres,2016-06-30
2016,abril a junio,Durango,via clinicas beneficiarios,208,hombres,2016-06-30
2016,abril a junio,Estado De Mexico,via clinicas beneficiarios,368,hombres,2016-06-30
2016,abril a junio,Guanajuato,via clinicas beneficiarios,128,hombres,2016-06-30
2016,abril a junio,Guerrero,via clinicas beneficiarios,355,hombres,2016-06-30
2016,abril a junio,Hidalgo,via clinicas beneficiarios,838,hombres,2016-06-30
2016,abril a junio,Jalisco,via clinicas beneficiarios,143,hombres,2016-06-30
2016,abril a junio,Michoacan,via clinicas beneficiarios,865,hombres,2016-06-30
2016,abril a junio,Morelos,via clinicas beneficiarios,762,hombres,2016-06-30
2016,abril a junio,Nayarit,via clinicas beneficiarios,659,hombres,2016-06-30
2016,abril a junio,Nuevo Leon,via clinicas beneficiarios,335,hombres,2016-06-30
2016,abril a junio,Oaxaca,via clinicas beneficiarios,580,hombres,2016-06-30
2016,abril a junio,Puebla,via clinicas beneficiarios,197,hombres,2016-06-30
2016,abril a junio,Queretaro,via clinicas beneficiarios,85,hombres,2016-06-30
2016,abril a junio,Quintana Roo,via clinicas beneficiarios,110,hombres,2016-06-30
2016,abril a junio,San Luis Potosi,via clinicas beneficiarios,726,hombres,2016-06-30
2016,abril a junio,Sinaloa,via clinicas beneficiarios,103,hombres,2016-06-30
2016,abril a junio,Sonora,via clinicas beneficiarios,416,hombres,2016-06-30
2016,abril a junio,Tabasco,via clinicas beneficiarios,38,hombres,2016-06-30
2016,abril a junio,Tamaulipas,via clinicas beneficiarios,143,hombres,2016-06-30
2016,abril a junio,Tlaxcala,via clinicas beneficiarios,38,hombres,2016-06-30
2016,abril a junio,Veracruz,via clinicas beneficiarios,383,hombres,2016-06-30
2016,abril a junio,Yucatan,via clinicas beneficiarios,192,hombres,2016-06-30
2016,abril a junio,Zacatecas,via clinicas beneficiarios,25,hombres,2016-06-30
2016,abril a junio,Zona Norte,via clinicas beneficiarios,198,hombres,2016-06-30
2016,abril a junio,Zona Oriente,via clinicas beneficiarios,82,hombres,2016-06-30
2016,abril a junio,Zona Poniente,via clinicas beneficiarios,313,hombres,2016-06-30
2016,abril a junio,Zona Sur,via clinicas beneficiarios,231,hombres,2016-06-30
2016,julio a septiembre,Aguascalientes,via clinicas beneficiarios,61,hombres,2016-09-30
2016,julio a septiembre,Baja California Norte,via clinicas beneficiarios,108,hombres,2016-09-30
2016,julio a septiembre,Baja California Sur,via clinicas beneficiarios,139,hombres,2016-09-30
2016,julio a septiembre,Campeche,via clinicas beneficiarios,25,hombres,2016-09-30
2016,julio a septiembre,Chiapas,via clinicas beneficiarios,985,hombres,2016-09-30
2016,julio a septiembre,Chihuahua,via clinicas beneficiarios,129,hombres,2016-09-30
2016,julio a septiembre,Coahuila,via clinicas beneficiarios,933,hombres,2016-09-30
2016,julio a septiembre,Colima,via clinicas beneficiarios,89,hombres,2016-09-30
2016,julio a septiembre,Durango,via clinicas beneficiarios,167,hombres,2016-09-30
2016,julio a septiembre,Estado De Mexico,via clinicas beneficiarios,399,hombres,2016-09-30
2016,julio a septiembre,Guanajuato,via clinicas beneficiarios,106,hombres,2016-09-30
2016,julio a septiembre,Guerrero,via clinicas beneficiarios,286,hombres,2016-09-30
2016,julio a septiembre,Hidalgo,via clinicas beneficiarios,818,hombres,2016-09-30
2016,julio a septiembre,Jalisco,via clinicas beneficiarios,142,hombres,2016-09-30
2016,julio a septiembre,Michoacan,via clinicas beneficiarios,762,hombres,2016-09-30
2016,julio a septiembre,Morelos,via clinicas beneficiarios,801,hombres,2016-09-30
2016,julio a septiembre,Nayarit,via clinicas beneficiarios,715,hombres,2016-09-30
2016,julio a septiembre,Nuevo Leon,via clinicas beneficiarios,335,hombres,2016-09-30
2016,julio a septiembre,Oaxaca,via clinicas beneficiarios,519,hombres,2016-09-30
2016,julio a septiembre,Puebla,via clinicas beneficiarios,166,hombres,2016-09-30
2016,julio a septiembre,Queretaro,via clinicas beneficiarios,82,hombres,2016-09-30
2016,julio a septiembre,Quintana Roo,via clinicas beneficiarios,124,hombres,2016-09-30
2016,julio a septiembre,San Luis Potosi,via clinicas beneficiarios,780,hombres,2016-09-30
2016,julio a septiembre,Sinaloa,via clinicas beneficiarios,150,hombres,2016-09-30
2016,julio a septiembre,Sonora,via clinicas beneficiarios,419,hombres,2016-09-30
2016,julio a septiembre,Tabasco,via clinicas beneficiarios,29,hombres,2016-09-30
2016,julio a septiembre,Tamaulipas,via clinicas beneficiarios,150,hombres,2016-09-30
2016,julio a septiembre,Tlaxcala,via clinicas beneficiarios,33,hombres,2016-09-30
2016,julio a septiembre,Veracruz,via clinicas beneficiarios,333,hombres,2016-09-30
2016,julio a septiembre,Yucatan,via clinicas beneficiarios,101,hombres,2016-09-30
2016,julio a septiembre,Zacatecas,via clinicas beneficiarios,32,hombres,2016-09-30
2016,julio a septiembre,Zona Norte,via clinicas beneficiarios,198,hombres,2016-09-30
2016,julio a septiembre,Zona Oriente,via clinicas beneficiarios,96,hombres,2016-09-30
2016,julio a septiembre,Zona Poniente,via clinicas beneficiarios,358,hombres,2016-09-30
2016,julio a septiembre,Zona Sur,via clinicas beneficiarios,223,hombres,2016-09-30
2016,octubre a diciembre,Aguascalientes,via clinicas beneficiarios,66,hombres,2016-12-31
2016,octubre a diciembre,Baja California Norte,via clinicas beneficiarios,114,hombres,2016-12-31
2016,octubre a diciembre,Baja California Sur,via clinicas beneficiarios,145,hombres,2016-12-31
2016,octubre a diciembre,Campeche,via clinicas beneficiarios,15,hombres,2016-12-31
2016,octubre a diciembre,Chiapas,via clinicas beneficiarios,834,hombres,2016-12-31
2016,octubre a diciembre,Chihuahua,via clinicas beneficiarios,113,hombres,2016-12-31
2016,octubre a diciembre,Coahuila,via clinicas beneficiarios,696,hombres,2016-12-31
2016,octubre a diciembre,Colima,via clinicas beneficiarios,129,hombres,2016-12-31
2016,octubre a diciembre,Durango,via clinicas beneficiarios,150,hombres,2016-12-31
2016,octubre a diciembre,Estado De Mexico,via clinicas beneficiarios,340,hombres,2016-12-31
2016,octubre a diciembre,Guanajuato,via clinicas beneficiarios,129,hombres,2016-12-31
2016,octubre a diciembre,Guerrero,via clinicas beneficiarios,275,hombres,2016-12-31
2016,octubre a diciembre,Hidalgo,via clinicas beneficiarios,793,hombres,2016-12-31
2016,octubre a diciembre,Jalisco,via clinicas beneficiarios,152,hombres,2016-12-31
2016,octubre a diciembre,Michoacan,via clinicas beneficiarios,763,hombres,2016-12-31
2016,octubre a diciembre,Morelos,via clinicas beneficiarios,118,hombres,2016-12-31
2016,octubre a diciembre,Nayarit,via clinicas beneficiarios,627,hombres,2016-12-31
2016,octubre a diciembre,Nuevo Leon,via clinicas beneficiarios,283,hombres,2016-12-31
2016,octubre a diciembre,Oaxaca,via clinicas beneficiarios,405,hombres,2016-12-31
2016,octubre a diciembre,Puebla,via clinicas beneficiarios,155,hombres,2016-12-31
2016,octubre a diciembre,Queretaro,via clinicas beneficiarios,87,hombres,2016-12-31
2016,octubre a diciembre,Quintana Roo,via clinicas beneficiarios,74,hombres,2016-12-31
2016,octubre a diciembre,San Luis Potosi,via clinicas beneficiarios,1007,hombres,2016-12-31
2016,octubre a diciembre,Sinaloa,via clinicas beneficiarios,68,hombres,2016-12-31
2016,octubre a diciembre,Sonora,via clinicas beneficiarios,436,hombres,2016-12-31
2016,octubre a diciembre,Tabasco,via clinicas beneficiarios,31,hombres,2016-12-31
2016,octubre a diciembre,Tamaulipas,via clinicas beneficiarios,96,hombres,2016-12-31
2016,octubre a diciembre,Tlaxcala,via clinicas beneficiarios,43,hombres,2016-12-31
2016,octubre a diciembre,Veracruz,via clinicas beneficiarios,295,hombres,2016-12-31
2016,octubre a diciembre,Yucatan,via clinicas beneficiarios,193,hombres,2016-12-31
2016,octubre a diciembre,Zacatecas,via clinicas beneficiarios,18,hombres,2016-12-31
2016,octubre a diciembre,Zona Norte,via clinicas beneficiarios,184,hombres,2016-12-31
2016,octubre a diciembre,Zona Oriente,via clinicas beneficiarios,76,hombres,2016-12-31
2016,octubre a diciembre,Zona Poniente,via clinicas beneficiarios,374,hombres,2016-12-31
2016,octubre a diciembre,Zona Sur,via clinicas beneficiarios,198,hombres,2016-12-31
2017,enero a marzo,Aguascalientes,via clinicas beneficiarios,40,hombres,2017-03-31
2017,enero a marzo,Baja California Norte,via clinicas beneficiarios,83,hombres,2017-03-31
2017,enero a marzo,Baja California Sur,via clinicas beneficiarios,46,hombres,2017-03-31
2017,enero a marzo,Campeche,via clinicas beneficiarios,26,hombres,2017-03-31
2017,enero a marzo,Chiapas,via clinicas beneficiarios,1048,hombres,2017-03-31
2017,enero a marzo,Chihuahua,via clinicas beneficiarios,120,hombres,2017-03-31
2017,enero a marzo,Coahuila,via clinicas beneficiarios,736,hombres,2017-03-31
2017,enero a marzo,Colima,via clinicas beneficiarios,105,hombres,2017-03-31
2017,enero a marzo,Durango,via clinicas beneficiarios,193,hombres,2017-03-31
2017,enero a marzo,Estado De Mexico,via clinicas beneficiarios,303,hombres,2017-03-31
2017,enero a marzo,Guanajuato,via clinicas beneficiarios,235,hombres,2017-03-31
2017,enero a marzo,Guerrero,via clinicas beneficiarios,372,hombres,2017-03-31
2017,enero a marzo,Hidalgo,via clinicas beneficiarios,1028,hombres,2017-03-31
2017,enero a marzo,Jalisco,via clinicas beneficiarios,144,hombres,2017-03-31
2017,enero a marzo,Michoacan,via clinicas beneficiarios,802,hombres,2017-03-31
2017,enero a marzo,Morelos,via clinicas beneficiarios,113,hombres,2017-03-31
2017,enero a marzo,Nayarit,via clinicas beneficiarios,669,hombres,2017-03-31
2017,enero a marzo,Nuevo Leon,via clinicas beneficiarios,233,hombres,2017-03-31
2017,enero a marzo,Oaxaca,via clinicas beneficiarios,401,hombres,2017-03-31
2017,enero a marzo,Puebla,via clinicas beneficiarios,193,hombres,2017-03-31
2017,enero a marzo,Queretaro,via clinicas beneficiarios,74,hombres,2017-03-31
2017,enero a marzo,Quintana Roo,via clinicas beneficiarios,67,hombres,2017-03-31
2017,enero a marzo,San Luis Potosi,via clinicas beneficiarios,1128,hombres,2017-03-31
2017,enero a marzo,Sinaloa,via clinicas beneficiarios,94,hombres,2017-03-31
2017,enero a marzo,Sonora,via clinicas beneficiarios,415,hombres,2017-03-31
2017,enero a marzo,Tabasco,via clinicas beneficiarios,29,hombres,2017-03-31
2017,enero a marzo,Tamaulipas,via clinicas beneficiarios,144,hombres,2017-03-31
2017,enero a marzo,Tlaxcala,via clinicas beneficiarios,55,hombres,2017-03-31
2017,enero a marzo,Veracruz,via clinicas beneficiarios,235,hombres,2017-03-31
2017,enero a marzo,Yucatan,via clinicas beneficiarios,137,hombres,2017-03-31
2017,enero a marzo,Zacatecas,via clinicas beneficiarios,44,hombres,2017-03-31
2017,enero a marzo,Zona Norte,via clinicas beneficiarios,223,hombres,2017-03-31
2017,enero a marzo,Zona Oriente,via clinicas beneficiarios,110,hombres,2017-03-31
2017,enero a marzo,Zona Poniente,via clinicas beneficiarios,579,hombres,2017-03-31
2017,enero a marzo,Zona Sur,via clinicas beneficiarios,211,hombres,2017-03-31
2017,abril a junio,Aguascalientes,via clinicas beneficiarios,63,hombres,2017-06-30
2017,abril a junio,Baja California Norte,via clinicas beneficiarios,118,hombres,2017-06-30
2017,abril a junio,Baja California Sur,via clinicas beneficiarios,60,hombres,2017-06-30
2017,abril a junio,Campeche,via clinicas beneficiarios,36,hombres,2017-06-30
2017,abril a junio,Chiapas,via clinicas beneficiarios,1031,hombres,2017-06-30
2017,abril a junio,Chihuahua,via clinicas beneficiarios,197,hombres,2017-06-30
2017,abril a junio,Coahuila,via clinicas beneficiarios,590,hombres,2017-06-30
2017,abril a junio,Colima,via clinicas beneficiarios,122,hombres,2017-06-30
2017,abril a junio,Durango,via clinicas beneficiarios,179,hombres,2017-06-30
2017,abril a junio,Estado De Mexico,via clinicas beneficiarios,417,hombres,2017-06-30
2017,abril a junio,Guanajuato,via clinicas beneficiarios,411,hombres,2017-06-30
2017,abril a junio,Guerrero,via clinicas beneficiarios,576,hombres,2017-06-30
2017,abril a junio,Hidalgo,via clinicas beneficiarios,936,hombres,2017-06-30
2017,abril a junio,Jalisco,via clinicas beneficiarios,147,hombres,2017-06-30
2017,abril a junio,Michoacan,via clinicas beneficiarios,708,hombres,2017-06-30
2017,abril a junio,Morelos,via clinicas beneficiarios,128,hombres,2017-06-30
2017,abril a junio,Nayarit,via clinicas beneficiarios,375,hombres,2017-06-30
2017,abril a junio,Nuevo Leon,via clinicas beneficiarios,202,hombres,2017-06-30
2017,abril a junio,Oaxaca,via clinicas beneficiarios,497,hombres,2017-06-30
2017,abril a junio,Puebla,via clinicas beneficiarios,157,hombres,2017-06-30
2017,abril a junio,Queretaro,via clinicas beneficiarios,88,hombres,2017-06-30
2017,abril a junio,Quintana Roo,via clinicas beneficiarios,66,hombres,2017-06-30
2017,abril a junio,San Luis Potosi,via clinicas beneficiarios,703,hombres,2017-06-30
2017,abril a junio,Sinaloa,via clinicas beneficiarios,175,hombres,2017-06-30
2017,abril a junio,Sonora,via clinicas beneficiarios,429,hombres,2017-06-30
2017,abril a junio,Tabasco,via clinicas beneficiarios,55,hombres,2017-06-30
2017,abril a junio,Tamaulipas,via clinicas beneficiarios,244,hombres,2017-06-30
2017,abril a junio,Tlaxcala,via clinicas beneficiarios,74,hombres,2017-06-30
2017,abril a junio,Veracruz,via clinicas beneficiarios,251,hombres,2017-06-30
2017,abril a junio,Yucatan,via clinicas beneficiarios,201,hombres,2017-06-30
2017,abril a junio,Zacatecas,via clinicas beneficiarios,33,hombres,2017-06-30
2017,abril a junio,Zona Norte,via clinicas beneficiarios,261,hombres,2017-06-30
2017,abril a junio,Zona Oriente,via clinicas beneficiarios,154,hombres,2017-06-30
2017,abril a junio,Zona Poniente,via clinicas beneficiarios,666,hombres,2017-06-30
2017,abril a junio,Zona Sur,via clinicas beneficiarios,275,hombres,2017-06-30
2017,julio a septiembre,Aguascalientes,via clinicas beneficiarios,80,hombres,2017-09-30
2017,julio a septiembre,Baja California Norte,via clinicas beneficiarios,141,hombres,2017-09-30
2017,julio a septiembre,Baja California Sur,via clinicas beneficiarios,77,hombres,2017-09-30
2017,julio a septiembre,Campeche,via clinicas beneficiarios,20,hombres,2017-09-30
2017,julio a septiembre,Chiapas,via clinicas beneficiarios,1118,hombres,2017-09-30
2017,julio a septiembre,Chihuahua,via clinicas beneficiarios,226,hombres,2017-09-30
2017,julio a septiembre,Coahuila,via clinicas beneficiarios,256,hombres,2017-09-30
2017,julio a septiembre,Colima,via clinicas beneficiarios,125,hombres,2017-09-30
2017,julio a septiembre,Durango,via clinicas beneficiarios,186,hombres,2017-09-30
2017,julio a septiembre,Estado De Mexico,via clinicas beneficiarios,515,hombres,2017-09-30
2017,julio a septiembre,Guanajuato,via clinicas beneficiarios,500,hombres,2017-09-30
2017,julio a septiembre,Guerrero,via clinicas beneficiarios,588,hombres,2017-09-30
2017,julio a septiembre,Hidalgo,via clinicas beneficiarios,355,hombres,2017-09-30
2017,julio a septiembre,Jalisco,via clinicas beneficiarios,126,hombres,2017-09-30
2017,julio a septiembre,Michoacan,via clinicas beneficiarios,938,hombres,2017-09-30
2017,julio a septiembre,Morelos,via clinicas beneficiarios,119,hombres,2017-09-30
2017,julio a septiembre,Nayarit,via clinicas beneficiarios,116,hombres,2017-09-30
2017,julio a septiembre,Nuevo Leon,via clinicas beneficiarios,187,hombres,2017-09-30
2017,julio a septiembre,Oaxaca,via clinicas beneficiarios,462,hombres,2017-09-30
2017,julio a septiembre,Puebla,via clinicas beneficiarios,154,hombres,2017-09-30
2017,julio a septiembre,Queretaro,via clinicas beneficiarios,105,hombres,2017-09-30
2017,julio a septiembre,Quintana Roo,via clinicas beneficiarios,77,hombres,2017-09-30
2017,julio a septiembre,San Luis Potosi,via clinicas beneficiarios,613,hombres,2017-09-30
2017,julio a septiembre,Sinaloa,via clinicas beneficiarios,190,hombres,2017-09-30
2017,julio a septiembre,Sonora,via clinicas beneficiarios,620,hombres,2017-09-30
2017,julio a septiembre,Tabasco,via clinicas beneficiarios,49,hombres,2017-09-30
2017,julio a septiembre,Tamaulipas,via clinicas beneficiarios,277,hombres,2017-09-30
2017,julio a septiembre,Tlaxcala,via clinicas beneficiarios,77,hombres,2017-09-30
2017,julio a septiembre,Veracruz,via clinicas beneficiarios,277,hombres,2017-09-30
2017,julio a septiembre,Yucatan,via clinicas beneficiarios,232,hombres,2017-09-30
2017,julio a septiembre,Zacatecas,via clinicas beneficiarios,56,hombres,2017-09-30
2017,julio a septiembre,Zona Norte,via clinicas beneficiarios,268,hombres,2017-09-30
2017,julio a septiembre,Zona Oriente,via clinicas beneficiarios,140,hombres,2017-09-30
2017,julio a septiembre,Zona Poniente,via clinicas beneficiarios,883,hombres,2017-09-30
2017,julio a septiembre,Zona Sur,via clinicas beneficiarios,326,hombres,2017-09-30
2017,octubre a diciembre,Aguascalientes,via clinicas beneficiarios,70,hombres,2017-12-31
2017,octubre a diciembre,Baja California Norte,via clinicas beneficiarios,121,hombres,2017-12-31
2017,octubre a diciembre,Baja California Sur,via clinicas beneficiarios,65,hombres,2017-12-31
2017,octubre a diciembre,Campeche,via clinicas beneficiarios,15,hombres,2017-12-31
2017,octubre a diciembre,Chiapas,via clinicas beneficiarios,1137,hombres,2017-12-31
2017,octubre a diciembre,Chihuahua,via clinicas beneficiarios,248,hombres,2017-12-31
2017,octubre a diciembre,Coahuila,via clinicas beneficiarios,182,hombres,2017-12-31
2017,octubre a diciembre,Colima,via clinicas beneficiarios,114,hombres,2017-12-31
2017,octubre a diciembre,Durango,via clinicas beneficiarios,149,hombres,2017-12-31
2017,octubre a diciembre,Estado De Mexico,via clinicas beneficiarios,518,hombres,2017-12-31
2017,octubre a diciembre,Guanajuato,via clinicas beneficiarios,460,hombres,2017-12-31
2017,octubre a diciembre,Guerrero,via clinicas beneficiarios,495,hombres,2017-12-31
2017,octubre a diciembre,Hidalgo,via clinicas beneficiarios,212,hombres,2017-12-31
2017,octubre a diciembre,Jalisco,via clinicas beneficiarios,92,hombres,2017-12-31
2017,octubre a diciembre,Michoacan,via clinicas beneficiarios,732,hombres,2017-12-31
2017,octubre a diciembre,Morelos,via clinicas beneficiarios,75,hombres,2017-12-31
2017,octubre a diciembre,Nayarit,via clinicas beneficiarios,89,hombres,2017-12-31
2017,octubre a diciembre,Nuevo Leon,via clinicas beneficiarios,246,hombres,2017-12-31
2017,octubre a diciembre,Oaxaca,via clinicas beneficiarios,621,hombres,2017-12-31
2017,octubre a diciembre,Puebla,via clinicas beneficiarios,144,hombres,2017-12-31
2017,octubre a diciembre,Queretaro,via clinicas beneficiarios,105,hombres,2017-12-31
2017,octubre a diciembre,Quintana Roo,via clinicas beneficiarios,67,hombres,2017-12-31
2017,octubre a diciembre,San Luis Potosi,via clinicas beneficiarios,587,hombres,2017-12-31
2017,octubre a diciembre,Sinaloa,via clinicas beneficiarios,192,hombres,2017-12-31
2017,octubre a diciembre,Sonora,via clinicas beneficiarios,452,hombres,2017-12-31
2017,octubre a diciembre,Tabasco,via clinicas beneficiarios,33,hombres,2017-12-31
2017,octubre a diciembre,Tamaulipas,via clinicas beneficiarios,252,hombres,2017-12-31
2017,octubre a diciembre,Tlaxcala,via clinicas beneficiarios,62,hombres,2017-12-31
2017,octubre a diciembre,Veracruz,via clinicas beneficiarios,222,hombres,2017-12-31
2017,octubre a diciembre,Yucatan,via clinicas beneficiarios,334,hombres,2017-12-31
2017,octubre a diciembre,Zacatecas,via clinicas beneficiarios,55,hombres,2017-12-31
2017,octubre a diciembre,Zona Norte,via clinicas beneficiarios,185,hombres,2017-12-31
2017,octubre a diciembre,Zona Oriente,via clinicas beneficiarios,53,hombres,2017-12-31
2017,octubre a diciembre,Zona Poniente,via clinicas beneficiarios,752,hombres,2017-12-31
2017,octubre a diciembre,Zona Sur,via clinicas beneficiarios,218,hombres,2017-12-31
2018,enero a marzo,Aguascalientes,via clinicas beneficiarios,89,hombres,2018-03-31
2018,enero a marzo,Baja California Norte,via clinicas beneficiarios,111,hombres,2018-03-31
2018,enero a marzo,Baja California Sur,via clinicas beneficiarios,76,hombres,2018-03-31
2018,enero a marzo,Campeche,via clinicas beneficiarios,38,hombres,2018-03-31
2018,enero a marzo,Chiapas,via clinicas beneficiarios,1087,hombres,2018-03-31
2018,enero a marzo,Chihuahua,via clinicas beneficiarios,244,hombres,2018-03-31
2018,enero a marzo,Coahuila,via clinicas beneficiarios,420,hombres,2018-03-31
2018,enero a marzo,Colima,via clinicas beneficiarios,110,hombres,2018-03-31
2018,enero a marzo,Durango,via clinicas beneficiarios,162,hombres,2018-03-31
